iso3,country_name,country_name_microsoft,ms_ai_diffusion_h1_2025_pct,ms_ai_diffusion_h2_2025_pct,ms_ai_diffusion_change_pct_points,country_name_imf,imf_aipi_index_2023,imf_aipi_digital_infrastructure_2023,imf_aipi_human_capital_labor_2023,imf_aipi_innovation_economic_integration_2023,imf_aipi_regulation_ethics_2023,country_name_wgi,wgi_control_corruption_latest,wgi_government_effectiveness_latest,wgi_political_stability_latest,wgi_rule_of_law_latest,wgi_regulatory_quality_latest,wgi_voice_accountability_latest,wgi_control_corruption_year,wgi_government_effectiveness_year,wgi_political_stability_year,wgi_rule_of_law_year,wgi_regulatory_quality_year,wgi_voice_accountability_year,country_name_wdi,wdi_population_total_latest,wdi_population_total_latest_year,wdi_gdp_per_capita_ppp_current_intl_latest,wdi_gdp_per_capita_ppp_current_intl_latest_year,wdi_individuals_using_internet_pct_latest,wdi_individuals_using_internet_pct_latest_year,wdi_tertiary_enrollment_gross_pct_latest,wdi_tertiary_enrollment_gross_pct_latest_year,wdi_rd_expenditure_pct_gdp_latest,wdi_rd_expenditure_pct_gdp_year,country_name_oecd,oecd_ai_policy_initiatives_total,oecd_ai_policy_initiatives_since_2020,oecd_ai_policy_initiatives_since_2022,oecd_ai_policy_initiatives_since_2024,oecd_ai_policy_initiatives_with_missing_year,oecd_ai_policy_initiatives_genai_mentioned,oecd_ai_policy_instrument_rows_total,oecd_ai_policy_rows_guidance_regulation,oecd_ai_policy_rows_governance,oecd_ai_policy_rows_financial_support,oecd_ai_policy_rows_enabler_incentive,country_name_anthropic_2025,anthropic_gdp_per_working_age_capita_2025_aug,anthropic_claude_usage_count_2025_aug,anthropic_claude_usage_pct_2025_aug,anthropic_claude_usage_per_capita_2025_aug,anthropic_claude_usage_per_capita_index_2025_aug,anthropic_usage_tier_2025_aug,anthropic_working_age_pop_2025_aug,anthropic_claude_usage_count_2026_feb,anthropic_claude_usage_pct_2026_feb,country_name_anthropic_2026,is_eu27,governance_regime_cfp,has_oecd_ai_policy_data,log_gdp_per_capita_ppp,log_population,log_oecd_policy_initiatives_plus1,analysis_ready_core_cross_section,analysis_ready_with_oecd_policy,analysis_ready_anthropic_robustness_2025,analysis_ready_anthropic_robustness_2026,log_gdp_per_capita_ppp_z,wdi_individuals_using_internet_pct_latest_z,log_population_z,wgi_government_effectiveness_latest_z,wgi_regulatory_quality_latest_z,wgi_rule_of_law_latest_z,imf_aipi_index_2023_z,log_oecd_policy_initiatives_plus1_z,anthropic_claude_usage_per_capita_index_2025_aug_z,institutional_capacity_z,ai_diffusion_fraction,logit_ai_diffusion,log_anthropic_per_capita_index,policy_intensity_z,digital_infra_z,reg_ethics_z,human_capital_z,innovation_integration_z,governance_instrument_ratio,guidance_regulation_ratio,financial_support_ratio,expected_diffusion_basic_access_pct,ai_capability_conversion_gap_pct,ai_capability_conversion_gap_z,access_assets_z,fs_IC,fs_RD,fs_AC,fs_RG,fs_Y,broad_mass_diffusion_z,specialist_platform_diffusion_z,broad_specialist_divergence_z,institutional_capacity_three_wgi_z,wgi_control_corruption_latest_z_local,institutional_capacity_four_wgi_z,capacity_bundle_pc1_z,capacity_bundle_pc2_z,ic_residualized_on_aipi_z,aipi_residualized_on_ic_z,conversion_position,conversion_position_label,anthropic_available,raw4,k4_configuration,country_name_bti,bti_governance_index,bti_steering_capability,bti_resource_efficiency,bti_rule_of_law,bti_stateness,bti_implementation,bti_policy_coordination,bti_anticorruption_policy,bti_governance_index_z,bti_steering_capability_z,bti_resource_efficiency_z,bti_rule_of_law_z,bti_stateness_z,bti_implementation_z,bti_policy_coordination_z,bti_anticorruption_policy_z,bti_capacity_index_z,bti_governance_performance_z
AUS,Australia,Australia,34.5,36.9,2.4,Australia,0.72710032761097,0.18218323588371,0.17124161124229,0.16190110146999,0.21177437901497,Australia,1.8520196,1.8090452,0.7932693,1.4704014,1.7223205,1.5123301999999998,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Australia,27196812.0,2024.0,72111.1844628126,2024.0,96.13140106,2024.0,108.421989440918,2024.0,1.85783,2021.0,Australia,44.0,21.0,10.0,0.0,0.0,2.0,87.0,16.0,25.0,34.0,11.0,Australia,102513.1805350331,18753.0,1.9443355790704764,0.0010699155860393,4.101449368258871,4.0,17527551.0,15906.0,1.5906,Australia,0,Other / hybrid or not classified in CFP triad,1,11.185964435553364,17.118610318514726,3.80666248977032,1,1,1,1,1.2374560249024311,0.9823896625943604,0.3224689919367151,1.8715320355709115,1.9154746170796348,1.7098678024214569,1.6563178560143346,2.0404961868538214,2.846200539600976,1.832291485024001,0.369,-0.5365092185006859,1.629524689210673,2.0404961868538214,1.4752710901379915,1.827903493433276,1.4170725844329009,1.358257323530064,0.2873563218390804,0.1839080459770115,0.3908045977011494,28.803221224501687,8.096778775498311,1.1016177294372116,1.1099228437483957,1.0,1.0,1.0,1.0,1.0,1.6707170740288144,2.38971750767178,-0.7190004336429654,1.861387736601868,2.0130084537256137,1.912898190704794,1.724033239272896,-0.7734717650551817,0.8740440807622575,-0.2063433771547773,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
ISR,Israel,Israel,33.9,36.1,2.2,Israel,0.72547018527985,0.17334572970867,0.17238955199718,0.1909364014864,0.18879850208759,Israel,0.8533189999999999,1.1726244,-1.0375015,0.5997177,1.1138772,0.2951561,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Israel,9974400.0,2024.0,57235.77632441356,2024.0,88.18242225,2024.0,56.2561111450195,2024.0,6.34589,2023.0,Israel,18.0,14.0,6.0,0.0,0.0,0.0,37.0,5.0,12.0,12.0,8.0,Israel,90237.43265143564,10941.0,1.1343771967477247,0.0018270215841033,7.00376424055597,4.0,5988435.0,6872.0,0.6871999999999999,Israel,0,Other / hybrid or not classified in CFP triad,1,10.95493444206619,16.115532368555154,2.9444389791664403,1,1,1,1,1.041849989165099,0.6827461772279503,-0.4030393040449119,1.2090234004690574,1.2549846117566927,0.8199274006209448,1.6456835089892743,1.3936201330132356,5.4739854917578175,1.0946451376155648,0.361,-0.5710264960446539,2.079911961084772,1.3936201330132356,1.2932923748447618,1.3638284753035008,1.451672289379208,2.239729941022555,0.3243243243243243,0.1351351351351351,0.3243243243243243,27.719528013497303,8.380471986502698,1.1402159769167064,0.8622980831965246,0.8704790351375258,1.0,0.8728272153071199,0.9287183202652568,1.0,1.6002286095610572,3.3938049153643632,-1.793576305803306,1.112027781465014,1.0137752610298865,1.0947018844462175,1.3333182063201847,-0.3784349217093993,-1.1440298511728983,1.667474954949529,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
BEL,Belgium,Belgium,33.5,36.0,2.5,Belgium,0.67247784137726,0.17467841506004,0.16408167779446,0.17237295210361,0.16134479641914,Belgium,1.4687812,1.1947394999999998,0.1214526,1.282799,1.2435483,1.4972136,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Belgium,11858610.0,2024.0,73514.48310452583,2024.0,95.77579144,2024.0,82.1475601196289,2023.0,3.27235,2023.0,Belgium,22.0,1.0,1.0,0.0,0.0,0.0,50.0,5.0,13.0,17.0,15.0,Belgium,88245.97318402125,3659.0,0.3793699079517342,0.0004855774602878,1.861428503075573,4.0,7535358.0,4812.0,0.4812,Belgium,1,EU regulatory-sovereignty model,1,11.205237714830483,16.288564743990783,3.1354942159291497,1,1,1,1,1.253774121519029,0.9689846569309192,-0.2778880893691077,1.2320450313084974,1.3957478768452094,1.5181162453006098,1.299984262995049,1.5369577433923376,0.8180632143812672,1.3819697178181054,0.36,-0.5753641449035618,1.0513209767346954,1.5369577433923376,1.320734547255049,0.8093086632377998,1.2012673839686552,1.6761686102324742,0.26,0.1,0.34,29.221765906373047,6.778234093626953,0.9222214239582784,1.111379389224974,0.9560308670245392,0.8998737026503529,1.0,0.7549470687184123,1.0,1.5914175515025872,1.1006778233076009,0.4907397281949865,1.4039149917612967,1.6295656781874774,1.471114195797429,1.2282741845370533,0.2019834117647227,0.5303891236394174,-0.0171581589236243,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
CAN,Canada,Canada,33.5,35.0,1.5,Canada,0.71315135061741,0.17194965481758,0.17478312551975,0.16084165871143,0.20557691156864,Canada,1.6319089,1.7591249,0.5984769,1.4608299,1.3622118,1.5036041999999998,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Canada,41288599.0,2024.0,64610.37951719712,2024.0,94.353302,2024.0,76.2666931152344,2023.0,1.7908,2024.0,Canada,16.0,4.0,3.0,0.0,0.0,5.0,28.0,6.0,12.0,4.0,5.0,Canada,83397.40614599641,20426.0,2.117794408259668,0.0007600549415608,2.9136194486582068,4.0,26874373.0,25902.0,2.5902000000000003,Canada,0,Other / hybrid or not classified in CFP triad,1,11.076130350504888,17.53609696655278,2.833213344056216,1,1,1,1,1.1444628613703465,0.9153627132968144,0.6244295989118533,1.819565428230493,1.5245619434092408,1.7000846118600237,1.5653207331482744,1.310174020675585,1.7707274342387629,1.681403994499919,0.35,-0.6190392084062235,1.3644626360042469,1.310174020675585,1.2645449080705686,1.7027248190085842,1.5238162021163693,1.326094067736476,0.4285714285714285,0.2142857142857142,0.1428571428571428,27.859323808315228,7.140676191684772,0.9715339533215795,1.0299127873335805,1.0,0.9776534304639176,0.9755054198224478,1.0,1.0,1.5033069709178903,1.798791683382251,-0.2954847124643607,1.708104196966536,1.7927803718485311,1.7415012278137103,1.6042253871867391,-0.7118945086281376,0.6867859818362831,-0.0654525383463776,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
CHE,Switzerland,Switzerland,32.4,34.8,2.5,Switzerland,0.75701242685318,0.18979547917843,0.18783612549305,0.17185404896736,0.20752677321434,Switzerland,2.0072184,1.8402935,0.9806678,1.7636516,1.7710562,1.6422377,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Switzerland,9005582.0,2024.0,96497.6947971323,2024.0,97.32103855,2025.0,73.5430526733398,2024.0,3.22178,2023.0,Switzerland,6.0,4.0,1.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,1.0,Switzerland,159447.77850270874,4311.0,0.4469701211205046,0.0007338010981994,2.8129771076417764,4.0,5874889.0,6287.0,0.6287,Switzerland,0,Other / hybrid or not classified in CFP triad,1,11.477274398929133,16.013355165264404,1.9459101490553128,1,1,1,1,1.4840992691264103,1.0272340548548735,-0.4769422431441399,1.904061249861603,1.968379206138989,2.009603746503194,1.851451518589148,0.6444821411531505,1.6796048507461263,1.960681400834596,0.348,-0.6278420821521787,1.3384102770918065,0.6444821411531505,1.632019637503661,1.742108825174653,1.9172423835778087,1.6604154096291797,0.7142857142857143,0.1428571428571428,0.0,31.6839108455008,3.1160891544992,0.4239635482558999,1.255666661990642,1.0,1.0,1.0,1.0,0.9985788725722408,1.4856848548009507,1.740710900113621,-0.2550260453126702,1.991816446633261,2.1682900190181007,2.050560568511402,1.8255576532806637,-0.5899697841285826,0.734496449467081,-0.0050002886975319,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
SWE,Sweden,Sweden,31.2,33.3,2.2,Sweden,0.74779990315437,0.18255545198917,0.17112943530083,0.18375873565674,0.21035628020763,Sweden,1.9676051,1.7746948,0.6035115,1.7267013,1.6717940999999998,1.7277943999999998,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Sweden,10569709.0,2024.0,71844.9129880579,2024.0,95.76629783,2025.0,83.9988098144531,2024.0,3.59978,2023.0,Sweden,13.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,1.0,5.0,Sweden,92702.13665967331,3775.0,0.3913969397424971,0.00057357849775,2.198774555619245,4.0,6581488.0,4885.0,0.4884999999999999,Sweden,1,EU regulatory-sovereignty model,1,11.182265088556134,16.173502826720043,2.6390573296152584,1,1,1,1,1.2343239008434606,0.9686267872652544,-0.3611103110666718,1.835773561587656,1.8606261501724488,1.9718362256128303,1.791352978652194,1.1645100775026378,1.1234997088861365,1.889411979124312,0.3329999999999999,-0.6946475559351801,1.162767785092094,1.1645100775026378,1.48293562890509,1.7992602241554068,1.4136915262554146,2.0218256699187256,0.5,0.0714285714285714,0.0714285714285714,29.03403748534029,4.265962514659709,0.5804110584674407,1.1014753440543574,1.0,1.0,1.0,1.0,0.9630506868782568,1.3535189839239057,1.3491358590632687,0.0043831248606367,1.9194152874014965,2.128655593813777,1.9860042938427824,1.7668237505686348,-0.8128528222813056,0.6895139925280098,0.014832211818684,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
AUT,Austria,Austria,29.1,31.4,2.2,Austria,0.72456575930119,0.19374297559261,0.15903098881245,0.17384338378906,0.19794841110706,Austria,1.2944468999999998,1.5145106,0.4915979,1.6777399,1.3510615,1.4054571,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Austria,9177982.0,2024.0,73911.43966313597,2024.0,91.92573373,2025.0,92.6126708984375,2024.0,3.25517,2023.0,Austria,9.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,5.0,0.0,3.0,Austria,87151.06570374031,2600.0,0.2695714022067529,0.000434694506732,1.6663721262550917,3.0,5981212.0,3456.0,0.3455999999999999,Austria,1,EU regulatory-sovereignty model,1,11.210622894186656,16.0323179127234,2.302585092994046,1,1,1,1,1.258333588321135,0.823853472327067,-0.4632268279097998,1.5649240242735585,1.5124578382175944,1.9217919581150973,1.6397834231305504,0.912074566320618,0.6414572173119643,1.6663912735354167,0.314,-0.7814846418176318,0.980718794257042,0.912074566320618,1.7133050490042483,1.548641625526992,1.0490362276056633,1.7208089365209904,0.3571428571428571,0.3571428571428571,0.0,29.746273495105463,1.6537265048945322,0.2249999027940497,1.0410935303241011,1.0,0.9994811413539536,0.9823545719975176,0.9866336764308288,0.918048318332544,1.1861088808129814,0.9432782545177384,0.2428306262952431,1.6928530783946545,1.4551384082074903,1.6440259235304615,1.581672082984409,-0.5898134386730998,0.4560819744605982,0.1764905016463095,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
KOR,South Korea,South Korea,25.9,30.7,4.8,"Korea, Rep.",0.72657443583012,0.1810295432806,0.16438841819763,0.18252864480019,0.1986278295517,"Korea, Rep.",0.8495585999999999,1.4867237,0.6393495,1.1174546,1.013674,0.8078027999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,"Korea, Rep.",51751065.0,2024.0,61051.34925024983,2024.0,97.89563777,2024.0,111.853302001953,2024.0,4.94352,2023.0,South Korea,14.0,5.0,0.0,0.0,0.0,0.0,51.0,7.0,14.0,15.0,15.0,South Korea,51496.35067757943,35285.0,3.6583949718712607,0.0009718324479885,3.725454261874139,4.0,36307699.0,29075.0,2.9075,South Korea,0,Other / hybrid or not classified in CFP triad,1,11.019470580035826,17.761955569608137,2.70805020110221,1,1,1,1,1.0964907651072011,1.048894058873631,0.7877890768488246,1.5359980979167962,1.146209953376239,1.3491149630077812,1.6528871643572798,1.2162714084124762,2.505770804676864,1.3437743381002722,0.307,-0.8141822516027062,1.5529636964037277,1.2162714084124762,1.4515146713475622,1.5623647634081093,1.210512745630033,1.984481767618288,0.2745098039215686,0.1372549019607843,0.2941176470588235,26.892223105475843,3.807776894524157,0.5180720201276604,1.072692411990416,0.944658068003386,1.0,1.0,0.9909341302520696,0.901468498342018,1.1244314744036936,2.219033446201709,-1.094601971798015,1.365113080611939,1.0100128556625392,1.2841161948198847,1.5090725040416155,-0.3461708393698413,-0.4716271359801767,1.0444780565584393,1,High-capacity integrated conversion systems,1,3,1,South Korea,6.443456790123456,7.333333333333333,7.666666666666667,8.0,10.0,6.0,8.0,7.0,1.2394324326396853,1.2198368463710398,1.6988881745238056,1.543086063341315,1.6029928129756428,0.5510588000660991,1.5579362484808896,1.393629205991895,1.4608472659702978,1.2767969513455693
HUN,Hungary,Hungary,27.9,29.8,1.9,Hungary,0.5629620552063,0.15964402258396,0.12633982300758,0.13957384228706,0.13740436732769,Hungary,0.0394373,0.501908,0.4363287999999999,0.1923364,0.3350443999999999,-0.027728,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Hungary,9562065.0,2024.0,48552.47080925294,2024.0,93.77898628,2024.0,60.5168685913086,2024.0,1.37748,2023.0,Hungary,14.0,9.0,0.0,0.0,0.0,0.0,29.0,3.0,4.0,7.0,15.0,Hungary,36106.86245674615,1524.0,0.1580103142165736,0.000246690838268,0.9456727203268284,3.0,6177773.0,1647.0,0.1647,Hungary,1,EU regulatory-sovereignty model,1,10.790400364479158,16.07331426588614,2.70805020110221,1,1,1,1,0.9025440134572976,0.8937133960505503,-0.4335749007332936,0.5108133377174487,0.409529858260875,0.40353614647433,0.5855504049011588,1.2162714084124762,-0.0110712426437754,0.4412931141508846,0.298,-0.8568399175204066,0.6656077889039353,1.2162714084124762,1.0111518014190763,0.3257512739044052,0.0637025451999927,0.6804317945261456,0.1379310344827586,0.1034482758620689,0.2413793103448276,25.580842418948382,4.219157581051615,0.5740429525678652,0.8981287047539239,0.6759413369180118,0.6904472676365452,0.8947765061352901,0.603413487932244,0.8801515869256277,1.0451319518774664,0.2407739604158155,0.8043579914616509,0.448300719422131,0.1994595296008417,0.3880209861551574,0.5922126764011442,0.8372367527679323,-0.2634238411851836,0.4596605940803143,2,Intermediate mixed-conversion systems,1,0,2,Hungary,3.4482716049382707,5.0,4.333333333333333,5.0,8.5,5.0,6.0,3.0,-0.7558839169238799,-0.022014040751919494,-0.13232881925873913,0.2245655393636008,0.7233799342934141,0.01563287376074061,0.5193120828269633,-0.5900300274718936,0.007543739344495282,-0.16088530796978803
DNK,Denmark,Denmark,26.6,28.7,2.1,Denmark,0.7785222530365,0.20180732011795,0.17677499353886,0.18168471753597,0.21825522184372,Denmark,2.2874751,1.9128986,0.7688761,2.0043149,1.9307059,1.8949405,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Denmark,5976992.0,2024.0,81878.23498491813,2024.0,99.76915157,2024.0,78.9604110717773,2024.0,3.04841,2023.0,Denmark,12.0,2.0,0.0,0.0,0.0,0.0,26.0,8.0,7.0,4.0,7.0,Denmark,113263.93711245504,2282.0,0.2366007460906962,0.000601847688227,2.3071425941225168,4.0,3791657.0,2537.0,0.2537,Denmark,1,EU regulatory-sovereignty model,1,11.31298848342318,15.603427989341384,2.5649493574615367,1,1,1,1,1.3450034046693922,1.1195177475678109,-0.7734352194800843,1.9796425408917413,2.1416854636042384,2.255589738776436,1.9917723677048087,1.1089111846455495,1.2216172162564736,2.1256392477574715,0.287,-0.9099992046546752,1.1960845519459382,1.1089111846455495,1.879363100601222,1.9588058856577168,1.5838524413208874,1.9588612720785528,0.2692307692307692,0.3076923076923077,0.1538461538461538,29.972929127268447,-1.2729291272684478,-0.1731900220813015,1.2322605761186014,1.0,1.0,1.0,1.0,0.8540975840833729,0.9482103132342998,1.4234118170044734,-0.4752015037701735,2.159393775801752,2.4486961758937134,2.248037832661087,1.9618279753344232,-0.8808987764353795,0.8355165853774192,-0.0475778333030951,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
DEU,Germany,Germany,26.5,28.6,2.1,Germany,0.75332881510258,0.18530781567097,0.1847433000803,0.17900575697422,0.20427194237709,Germany,1.7734211,1.5462994,0.1242670999999999,1.6257844,1.4980615,1.5981515,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Germany,83516593.0,2024.0,73551.9347696836,2024.0,93.49999579,2024.0,76.7096862792969,2024.0,3.1539,2023.0,Germany,38.0,14.0,2.0,0.0,0.0,5.0,66.0,9.0,15.0,17.0,23.0,Germany,88693.9787891109,25143.0,2.6068591406478423,0.0004786992084394,1.8350611876849208,4.0,52523588.0,30270.0,3.027,Germany,1,EU regulatory-sovereignty model,1,11.205747031185757,18.24055588864204,3.6635616461296463,1,1,1,1,1.2542053441134962,0.8831966133535687,1.1339521062849156,1.5980158944631029,1.6720323306682014,1.8686873708284093,1.827421220796344,1.933135963086895,0.7941899829570384,1.7129118653199045,0.286,-0.9148911515197315,1.0420635199044508,1.933135963086895,1.539611301534132,1.676366582361448,1.824022549474223,1.877531636180516,0.2272727272727272,0.1363636363636363,0.2575757575757575,29.00241837457247,-0.4024183745724699,-0.0547515534723326,1.0687009787335324,1.0,1.0,0.9992664727076848,1.0,0.8517290383704406,0.9393992551758304,1.0800393718881638,-0.1406401167123334,1.7401124035374402,1.9343680382736803,1.8016428896304628,1.6873137376563243,-0.672792145808041,0.1085910051498672,0.5685676280544049,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
POL,Poland,Poland,26.4,28.5,2.1,Poland,0.59688468277454,0.16549704968929,0.14379578828812,0.14140242338181,0.14618942141533,Poland,0.7940729999999999,0.6734027,0.4986549999999999,0.5769112,0.6858352999999999,0.7521675,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Poland,36559233.0,2024.0,51262.51057568839,2024.0,88.58496367,2024.0,80.9149627685547,2024.0,1.55525,2023.0,Poland,4.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,3.0,1.0,Poland,38209.25361666856,9972.0,1.0339100087714386,0.0004193592407797,1.6075854166559187,3.0,23779135.0,9310.0,0.931,Poland,1,EU regulatory-sovereignty model,1,10.844714976004871,17.414444325117902,1.6094379124341005,1,1,1,1,0.9485305353058028,0.6979203168220073,0.5364404245982926,0.6893378605240602,0.7903276801914306,0.7966164947504624,0.8068470283160424,0.392046629971131,0.58823114169004,0.758760678488651,0.285,-0.9197933624253573,0.9584246654218056,0.392046629971131,1.131675208374386,0.5031949531110158,0.589837056660509,0.7359450546948231,0.2857142857142857,0.1428571428571428,0.4285714285714285,26.32715528744745,2.17284471255255,0.2956292032956613,0.823225426063905,0.7704683407499104,0.7553173215923048,0.8488919030642279,0.6590194546513487,0.8493604926575082,0.9305881971173604,0.8935760195149814,0.037012177602379,0.7708095756041715,0.9544976659884388,0.8229359526016051,0.7688035336010259,0.3910752596355639,0.0547990017488163,0.2446582429676392,2,Intermediate mixed-conversion systems,1,0,2,Poland,6.760887345679012,8.0,8.0,7.75,9.5,8.0,8.0,8.0,1.4508966120446347,1.5746513855490283,1.8820098739020599,1.4332093530098389,1.3097885200815664,1.621910652676816,1.5579362484808896,1.8895440143578424,1.5301111489174257,1.6628247978352118
USA,United States,United States,26.3,28.3,2.1,United States,0.77126908302307,0.1878224760294,0.18329772353172,0.18247638642788,0.21767249703407,United States,1.0868913999999998,1.3599787,-0.0951125,0.9617896,1.3524886,0.8869557,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,United States,340110988.0,2024.0,85809.90038463591,2024.0,94.69380188,2024.0,79.361930847168,2022.0,3.44716,2023.0,United States,82.0,40.0,14.0,1.0,0.0,3.0,124.0,36.0,43.0,20.0,19.0,United States,132531.7570859901,208200.0,21.58644843824845,0.000945458501667,3.6243515142461553,4.0,220210617.0,222372.0,22.2372,United States,0,US market-concentrated / state–Big Tech security alliance,1,11.359889667917564,19.64478255760019,4.418840607796598,1,1,1,1,1.3847132043878474,0.9281981445199656,2.149604078107092,1.4040576318666853,1.5140070134432833,1.1900071576747118,1.944455807989696,2.499777754064909,2.41423136442714,1.3693572676615602,0.283,-0.9296289429563828,1.5313361479976413,2.499777754064909,1.5913922737181585,1.947035800561172,1.7804519019080414,1.9828952737918093,0.3467741935483871,0.2903225806451613,0.1612903225806451,29.98946603229206,-1.68946603229206,-0.229862490511276,1.1564556744539063,0.952275468810034,1.0,1.0,1.0,0.8446234012316438,0.9129660810004212,2.170817276762792,-1.2578511957623706,1.391102259594074,1.2474722218383645,1.3641504933881992,1.7210733888334195,-0.5044005883559297,-1.1410767617221211,1.774203784439478,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,
CZE,Czechia,Czechia,26.0,27.8,1.8,Czechia,0.6462222635746,0.169324234128,0.15549390017986,0.15890319645405,0.16250093281269,Czechia,0.9310659,1.1773279,0.9719006,1.1881307,1.2319075,1.2546961,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Czechia,10905028.0,2024.0,57285.42370013792,2024.0,87.68776014,2024.0,66.7282867431641,2023.0,1.83369,2023.0,Czechia,8.0,2.0,0.0,0.0,0.0,0.0,26.0,4.0,9.0,4.0,9.0,Czechia,49714.93948841886,3097.0,0.3211010125516592,0.0004463709193886,1.711132868072996,3.0,6938176.0,3027.0,0.3027,Czechia,1,EU regulatory-sovereignty model,1,10.955801484654357,16.2047345252441,2.19722457733622,1,1,1,1,1.0425840876296617,0.6640994702405524,-0.3385209835097125,1.2139197039292864,1.383111313908345,1.4213541892982162,1.128704172682255,0.8330287113176509,0.6819840412341986,1.3394617357119492,0.278,-0.954404025202189,0.9973665800396276,0.8330287113176509,1.210483199401734,0.8326607215506571,0.94242600182944,1.2672449634063176,0.3461538461538461,0.1538461538461538,0.1538461538461538,27.759293028199423,0.0407069718005743,0.0055384398031113,0.853341778935107,0.9433739765613616,0.8496653057544469,0.8673407202803864,0.7622649612642234,0.8327806726669825,0.8689107907080728,0.980392607240678,-0.1114818165326052,1.3607319953620889,1.091563622335763,1.3015931125955915,1.111870703990918,-0.1681539903137188,0.8474678730288319,-0.3749444519448919,1,High-capacity integrated conversion systems,1,3,1,Czechia,7.040138888888889,8.333333333333334,7.666666666666667,9.0,9.5,9.0,8.0,7.0,1.6369269024465536,1.7520586551380228,1.6988881745238056,1.9825929046672197,1.3097885200815664,2.157336578982174,1.5579362484808896,1.393629205991895,1.6760510313714334,1.69946262759389
ITA,Italy,Italy,25.8,27.8,2.0,Italy,0.62072303891182,0.16825936734676,0.1347493827343,0.16274155676365,0.15497273206711,Italy,0.5531621,0.7922891,0.3087034999999999,0.6192042999999999,0.6401491,1.0673476,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Italy,58952704.0,2024.0,62014.26751536892,2024.0,89.2207202,2024.0,75.9496536254883,2023.0,1.37935,2023.0,Italy,14.0,10.0,6.0,0.0,0.0,6.0,18.0,0.0,3.0,6.0,8.0,Italy,63346.04219526605,14383.0,1.491248260746049,0.0003840992677224,1.4724186837774282,3.0,37446049.0,17373.0,1.7372999999999998,Italy,1,EU regulatory-sovereignty model,1,11.035119758769032,17.892246053276516,2.70805020110221,1,1,1,1,1.1097404465374925,0.7218856974132857,0.8820258475730512,0.8130975908725545,0.7407334476948529,0.8398449810622989,0.962358204752168,1.2162714084124762,0.4658498280425726,0.7978920065432354,0.278,-0.954404025202189,0.905196895714012,1.2162714084124762,1.1885558496527973,0.6806034177736549,0.3171723205637409,1.383772414718004,0.1666666666666666,0.0,0.3333333333333333,27.93751207243056,-0.1375120724305532,-0.0187093832252857,0.9158130719753892,0.7821198214442578,0.8009032788042334,0.9056096790579056,0.7146143861012971,0.8327806726669825,0.8689107907080728,0.7749107360118179,0.0940000546962548,0.8105622976754603,0.7134582916632395,0.791441314669003,0.8931974210283915,0.3815452637781938,-0.2315994972123226,0.5681200603304684,1,High-capacity integrated conversion systems,1,0,2,,,,,,,,,,,,,,,,,,,
